Time,Close,,,,,
Oct 99,63.13,63.13,63.13,63.13,-,-1.82%
Sep 99,64.3,64.3,64.3,64.3,-,13.95%
Aug 99,56.43,56.43,56.43,56.43,-,-1.79%
Jul 99,57.46,57.46,57.46,57.46,-,-1.08%
Jun 99,58.09,58.09,58.09,58.09,-,-0.43%
May 99,58.34,58.34,58.34,58.34,-,-7.06%
Apr 99,62.77,62.77,62.77,62.77,-,3.72%
Mar 99,60.52,60.52,60.52,60.52,-,-5.22%
Feb 99,63.85,63.85,63.85,63.85,-,1.87%
Jan 99,62.68,62.68,62.68,62.68,-,0.26%
Dec 98,62.52,62.52,62.52,62.52,-,-0.87%
Nov 98,63.07,63.07,63.07,63.07,-,-1.21%
Oct 98,63.84,63.84,63.84,63.84,-,-2.82%
Sep 98,65.69,65.69,65.69,65.69,-,8.97%
Aug 98,60.28,60.28,60.28,60.28,-,-6.86%
Jul 98,64.72,64.72,64.72,64.72,-,-3.30%
Jun 98,66.93,66.93,66.93,66.93,-,2.75%
May 98,65.14,65.14,65.14,65.14,-,-8.58%
Apr 98,71.25,71.25,71.25,71.25,-,-0.04%
Mar 98,71.28,71.28,71.28,71.28,-,0.27%
Feb 98,71.09,71.09,71.09,71.09,-,0.91%
Jan 98,70.45,70.45,70.45,70.45,-,3.60%
Dec 97,68,68,68,68,-,2.78%
Nov 97,66.16,66.16,66.16,66.16,-,0.02%
Oct 97,66.15,66.15,66.15,66.15,-,-8.04%
Sep 97,71.93,71.93,71.93,71.93,-,5.56%
Aug 97,68.14,68.14,68.14,68.14,-,0.59%
Jul 97,67.74,67.74,67.74,67.74,-,-3.19%
Jun 97,69.97,69.97,69.97,69.97,-,-2.93%
May 97,72.08,72.08,72.08,72.08,-,0.63%
Apr 97,71.63,71.63,71.63,71.63,-,-5.09%
Mar 97,75.47,75.47,75.47,75.47,-,-4.17%
Feb 97,78.75,78.75,78.75,78.75,-,6.25%
Jan 97,74.12,74.12,74.12,74.12,-,-4.10%
Dec 96,77.29,77.29,77.29,77.29,-,-0.69%
Nov 96,77.83,77.83,77.83,77.83,-,-2.05%
Oct 96,79.46,79.46,79.46,79.46,-,-0.65%
Sep 96,79.98,79.98,79.98,79.98,-,-3.96%
Aug 96,83.28,83.28,83.28,83.28,-,-0.20%
Jul 96,83.45,83.45,83.45,83.45,-,1.78%
Jun 96,81.99,81.99,81.99,81.99,-,-4.53%
May 96,85.88,85.88,85.88,85.88,-,0.01%
Apr 96,85.87,85.87,85.87,85.87,-,-2.16%
Mar 96,87.77,87.77,87.77,87.77,-,-1.04%
Feb 96,88.69,88.69,88.69,88.69,-,-1.76%
Jan 96,90.28,90.28,90.28,90.28,-,5.55%
Dec 95,85.53,85.53,85.53,85.53,-,-0.43%
Nov 95,85.9,85.9,85.9,85.9,-,-0.48%
Oct 95,86.31,86.31,86.31,86.31,-,-1.11%
Sep 95,87.28,87.28,87.28,87.28,-,0.47%
Aug 95,86.87,86.87,86.87,86.87,-,1.31%
Jul 95,85.75,85.75,85.75,85.75,-,-0.73%
Jun 95,86.38,86.38,86.38,86.38,-,-2.07%
May 95,88.21,88.21,88.21,88.21,-,-3.35%
Apr 95,91.27,91.27,91.27,91.27,-,1.30%
Mar 95,90.1,90.1,90.1,90.1,-,6.99%
Feb 95,84.21,84.21,84.21,84.21,-,-0.78%
Jan 95,84.87,84.87,84.87,84.87,-,-3.40%
Dec 94,87.86,87.86,87.86,87.86,-,-0.35%
Nov 94,88.17,88.17,88.17,88.17,-,-2.79%
Oct 94,90.7,90.7,90.7,90.7,-,-4.33%
Sep 94,94.81,94.81,94.81,94.81,-,2.01%
Aug 94,92.94,92.94,92.94,92.94,-,0.88%
Jul 94,92.13,92.13,92.13,92.13,-,-1.30%
Jun 94,93.34,93.34,93.34,93.34,-,-1.42%
May 94,94.68,94.68,94.68,94.68,-,2.66%
Apr 94,92.23,92.23,92.23,92.23,-,-5.25%
Mar 94,97.34,97.34,97.34,97.34,-,3.92%
Feb 94,93.67,93.67,93.67,93.67,-,1.04%
Jan 94,92.71,92.71,92.71,92.71,-,-2.07%
Dec 93,94.67,94.67,94.67,94.67,-,8.50%
Nov 93,87.25,87.25,87.25,87.25,-,0.41%
