Time,Close,,,,,
Jul 14,20.373,21.01,21.525,20.435,2.35K,-3.02%
Jun 14,21.007,18.75,21.205,18.675,20.06K,12.62%
May 14,18.653,19.17,19.915,18.605,3.51K,-2.44%
Apr 14,19.119,19.94,20.215,19.025,20.60K,-3.12%
Mar 14,19.734,21.35,21.71,19.63,3.11K,-6.93%
Feb 14,21.204,19.13,21.895,19.09,18.04K,10.99%
Jan 14,19.105,20.31,20.53,19.06,1.24K,-1.21%
Dec 13,19.339,19.91,20.4,18.845,4.94K,-3.21%
Nov 13,19.981,21.87,21.88,19.585,28.84K,-8.48%
Oct 13,21.832,21.665,23,20.675,0.49K,0.81%
Sep 13,21.656,23.2,24.46,21.21,4.95K,-7.70%
Aug 13,23.463,19.61,24.985,19.46,22.46K,19.61%
Jul 13,19.617,19.485,20.52,18.685,3.99K,0.85%
Jun 13,19.451,22.335,22.87,18.185,23.82K,-12.49%
May 13,22.228,24.25,24.375,21.01,6.15K,-7.94%
Apr 13,24.144,27.96,27.975,22.6,22.60K,-14.66%
Mar 13,28.292,28.485,29.29,27.955,3.22K,-0.36%
Feb 13,28.395,31.6,32.02,28.315,27.13K,-9.38%
Jan 13,31.335,30.63,32.315,29.21,0.72K,3.85%
Dec 12,30.173,33.5,33.85,29.62,5.82K,-9.13%
Nov 12,33.204,32.47,34.395,30.785,17.79K,2.84%
Oct 12,32.288,34.375,34.98,31.65,0.65K,-6.46%
Sep 12,34.517,31.66,35.09,31.52,3.72K,10.03%
Aug 12,31.37,27.05,31.7,26.965,15.75K,12.46%
Jul 12,27.895,27.44,28.37,26.445,4.08K,1.14%
Jun 12,27.58,27.72,29.245,26.07,26.32K,-0.58%
May 12,27.741,31.045,31.28,26.895,2.27K,-10.39%
Apr 12,30.959,33.105,33.105,30.55,24.81K,-4.65%
Mar 12,32.469,34.62,35.615,31.19,4.24K,-6.11%
Feb 12,34.583,33.17,37.48,32.7,31.68K,4.06%
Jan 12,33.233,28.165,33.8,28.11,1.57K,19.22%
Dec 11,27.875,32.715,33.555,26.385,3.14K,-14.84%
Nov 11,32.731,32.87,35.04,31.02,19.32K,-4.68%
