Time,Close,,,,,
Jun 97,82.023,82.023,82.023,82.023,-,-5.45%
May 97,86.748,86.748,86.748,86.748,-,1.59%
Apr 97,85.392,85.392,85.392,85.392,-,9.42%
Mar 97,78.038,78.038,78.038,78.038,-,2.72%
Feb 97,75.971,75.971,75.971,75.971,-,-17.80%
Jan 97,92.425,92.425,92.425,92.425,-,-3.87%
Dec 96,96.146,96.146,96.146,96.146,-,-10.84%
Nov 96,107.831,107.831,107.831,107.831,-,26.02%
Oct 96,85.567,85.567,85.567,85.567,-,13.50%
Sep 96,75.39,75.39,75.39,75.39,-,9.88%
Aug 96,68.614,68.614,68.614,68.614,-,-12.75%
Jul 96,78.644,78.644,78.644,78.644,-,-23.11%
Jun 96,102.277,102.277,102.277,102.277,-,14.18%
May 96,89.575,89.575,89.575,89.575,-,9.46%
Apr 96,81.832,81.832,81.832,81.832,-,-3.59%
Mar 96,84.881,84.881,84.881,84.881,-,11.19%
Feb 96,76.342,76.342,76.342,76.342,-,-3.93%
Jan 96,79.468,79.468,79.468,79.468,-,21.09%
Dec 95,65.626,65.626,65.626,65.626,-,23.39%
Nov 95,53.187,53.187,53.187,53.187,-,6.15%
Oct 95,50.104,50.104,50.104,50.104,-,-0.27%
Sep 95,50.242,50.242,50.242,50.242,-,-5.41%
Aug 95,53.113,53.113,53.113,53.113,-,1.50%
Jul 95,52.33,52.33,52.33,52.33,-,2.80%
Jun 95,50.904,50.904,50.904,50.904,-,-13.81%
May 95,59.063,59.063,59.063,59.063,-,1.78%
Apr 95,58.032,58.032,58.032,58.032,-,-6.77%
Mar 95,62.247,62.247,62.247,62.247,-,12.03%
Feb 95,55.561,55.561,55.561,55.561,-,7.03%
Jan 95,51.911,51.911,51.911,51.911,-,-21.87%
Dec 94,66.441,66.441,66.441,66.441,-,3.46%
Nov 94,64.216,64.216,64.216,64.216,-,-18.35%
Oct 94,78.65,78.65,78.65,78.65,-,-0.35%
Sep 94,78.93,78.93,78.93,78.93,-,-9.20%
Aug 94,86.932,86.932,86.932,86.932,-,-19.28%
Jul 94,107.698,107.698,107.698,107.698,-,-13.20%
Jun 94,124.083,124.083,124.083,124.083,-,9.60%
May 94,113.219,113.219,113.219,113.219,-,-9.19%
Apr 94,124.676,124.676,124.676,124.676,-,1.33%
Mar 94,123.041,123.041,123.041,123.041,-,-4.16%
Feb 94,128.378,128.378,128.378,128.378,-,-7.03%
Jan 94,138.091,138.091,138.091,138.091,-,33.51%
Dec 93,103.433,103.433,103.433,103.433,-,-11.34%
