Time,Close,,,,,
Jan 11,66.8627,64.8934,67.1102,62.2102,-,3.40%
Dec 10,64.6622,57.7004,64.7394,57.6808,-,14.11%
Nov 10,56.6682,60.148,64.6762,54.7034,-,-5.31%
Oct 10,59.8451,52.8583,60.2507,50.0562,-,12.11%
Sep 10,53.3819,50.0903,56.294,49.7349,-,7.64%
Aug 10,49.5935,49.4593,53.0265,48.2223,-,2.57%
Jul 10,48.3487,41.6504,48.3861,41.2575,-,16.47%
Jun 10,41.5107,41.1606,42.9336,39.8424,-,-0.07%
May 10,41.5378,44.4222,44.4925,41.3578,-,-6.17%
Apr 10,44.2683,41.9722,45.1297,41.4775,-,6.07%
Mar 10,41.735,45.2681,45.6096,41.5413,-,-8.05%
Feb 10,45.39,43.2269,45.6424,42.4457,-,5.15%
Jan 10,43.1678,50.5921,51.0463,43.0834,-,-13.15%
Dec 09,49.7015,51.5066,51.9578,47.1642,-,-3.08%
Nov 09,51.2831,46.4524,51.6662,46.0612,-,10.41%
Oct 09,46.4488,43.5,51.209,41.852,-,6.14%
Sep 09,43.762,44.983,45.464,41.727,-,-3.32%
Aug 09,45.266,48.946,50.072,43.801,-,-4.06%
Jul 09,47.184,48.761,49.248,43.66,-,-1.78%
Jun 09,48.04,56.045,57.2,46.897,-,-12.97%
May 09,55.198,49.263,55.599,49.154,-,12.49%
Apr 09,49.069,47.157,49.441,46.294,-,3.57%
Mar 09,47.376,43.06,48.589,42.036,-,8.47%
Feb 09,43.676,47.978,49.613,42.89,-,-10.01%
Jan 09,48.533,50.614,53.026,47.233,-,-4.11%
Dec 08,50.614,45.035,51.313,39.312,-,10.32%
Nov 08,45.879,49.689,52.189,43.486,-,-6.86%
Oct 08,49.258,59.377,59.491,45.428,-,-16.20%
Sep 08,58.778,68.43,70.101,58.66,-,-18.18%
Aug 08,71.834,74.711,77.455,65.183,-,-4.13%
Jul 08,74.93,86.421,90.415,71.959,-,-14.12%
Jun 08,87.249,74.625,91.05,74.135,-,16.90%
