Time,Close,,,,,
Mar 12,357.48,399.45,406.26,347.81,280.50M,-10.37%
Feb 12,398.82,414.25,421.7,386.58,203.44M,-3.63%
Jan 12,413.85,374.44,420.84,374.44,211.95M,10.79%
Dec 11,373.54,427.79,431.29,361.3,226.64M,-12.68%
Nov 11,427.79,410.93,444.59,385.01,241.17M,3.87%
Oct 11,411.84,376.29,427.82,351.21,313.30M,9.66%
Sep 11,375.55,437.18,457.79,369.58,352.61M,-14.07%
Aug 11,437.02,415.84,443.16,385.04,423.43M,5.09%
Jul 11,415.86,409.96,448.34,401.25,270.51M,1.29%
Jun 11,410.56,426.07,426.09,382.84,334.33M,-3.59%
May 11,425.86,456.88,456.88,394.49,352.95M,-6.81%
Apr 11,457,441.87,468.73,435.92,314.07M,3.41%
Mar 11,441.95,438.48,444.93,401.63,357.78M,0.84%
Feb 11,438.29,408.65,438.95,408.65,257.07M,7.28%
Jan 11,408.54,458.72,462.84,399.11,297.64M,-10.91%
Dec 10,458.57,432.23,467.42,432.23,224.84M,6.13%
Nov 10,432.08,416.32,459.77,409.32,244.55M,3.82%
Oct 10,416.2,401.59,429.36,394.68,256.93M,3.67%
Sep 10,401.47,380.1,408.31,376.06,258.92M,5.68%
Aug 10,379.9,350.46,385.45,349.86,251.23M,8.43%
Jul 10,350.37,364.32,366.56,336.24,268.77M,-3.84%
Jun 10,364.38,354.8,382.76,340.9,336.62M,2.69%
May 10,354.84,366.06,385.27,330.56,437.92M,-3.22%
Apr 10,366.66,342.14,372.82,341.29,288.29M,8.36%
Mar 10,338.38,324.39,350.26,322.44,295.27M,4.41%
Feb 10,324.1,297.16,335.74,291.24,337.69M,9.05%
Jan 10,297.2,340.37,374.16,296.17,306.70M,-12.58%
Dec 09,339.97,369.21,397.43,329.81,349.05M,-7.84%
Nov 09,368.9,314.31,386.96,310.4,347.32M,17.44%
Oct 09,314.12,328.02,358.03,305.81,380.74M,-4.29%
Sep 09,328.19,297,350.72,289.93,436.11M,10.50%
Aug 09,297,299.79,314.72,276.72,224.66M,-0.90%
Jul 09,299.7,281.12,306.19,253.43,248.09M,6.72%
Jun 09,280.82,320.93,327.22,264.26,306.78M,-12.48%
May 09,320.87,242.47,324.97,240.01,278.30M,32.33%
Apr 09,242.47,269.45,282.42,231.9,300.95M,-9.98%
Mar 09,269.36,239.37,284.31,216.33,426.20M,12.48%
Feb 09,239.48,248.13,269.77,233.08,378.33M,-3.65%
Jan 09,248.54,248.48,263.51,202.78,401.13M,-0.02%
Dec 08,248.6,203.98,252.94,158.8,374.01M,21.65%
Nov 08,204.35,165.99,205.11,135.58,333.93M,23.13%
Oct 08,165.96,270.85,279.81,130.95,523.28M,-38.59%
Sep 08,270.23,304.49,315.65,227.52,459.05M,-11.43%
Aug 08,305.12,345.99,347.39,274.57,323.93M,-11.82%
Jul 08,346.02,397.7,420.72,335.58,325.60M,-12.93%
Jun 08,397.39,370.53,403.75,353.18,287.74M,7.22%
May 08,370.64,353.29,403.26,335.97,308.75M,4.91%
Apr 08,353.31,357.86,395.5,341.59,343.81M,-1.35%
Mar 08,358.15,398.19,421.22,340.44,492.43M,-9.95%
Feb 08,397.71,376.47,411.65,348.99,412.35M,5.76%
Jan 08,376.04,353.59,399.98,336.63,568.82M,6.43%
Dec 07,353.33,350.02,365.51,320.79,287.42M,0.94%
Nov 07,350.04,385.66,399.6,333.57,418.96M,-9.32%
Oct 07,386,349.39,386.69,339.79,409.01M,10.48%
Sep 07,349.38,288.96,357.18,288.49,419.33M,20.94%
Aug 07,288.88,303.26,303.26,247.41,484.46M,-4.85%
Jul 07,303.62,277.13,323.27,277.13,437.38M,9.56%
Jun 07,277.12,279.97,285.34,264.83,401.51M,-1.01%
May 07,279.94,271.2,286.89,267.34,441.08M,3.21%
Apr 07,271.23,270.21,292.89,268.98,399.51M,0.34%
Mar 07,270.3,276.28,276.28,250.53,525.55M,-2.19%
Feb 07,276.35,277.74,295.1,269.58,413.79M,-0.46%
Jan 07,277.63,284.74,287.39,257.79,446.58M,-2.49%
Dec 06,284.72,300.09,301.53,274.7,352.41M,-5.13%
Nov 06,300.13,276.78,300.68,263.54,475.57M,8.46%
Oct 06,276.72,259.4,277.15,237.95,470.71M,6.70%
Sep 06,259.35,295.07,307.09,246.36,465.90M,-12.11%
Aug 06,295.08,288.81,306.26,281,352.89M,2.17%
Jul 06,288.8,293.69,308.05,266.2,374.28M,-1.65%
Jun 06,293.65,291.96,299.27,245.23,539.96M,0.50%
May 06,292.18,322.16,354.42,274.28,664.95M,-9.29%
Apr 06,322.09,286.33,325.91,286.33,452.37M,12.49%
Mar 06,286.32,271.62,292.55,247.62,512.11M,5.42%
Feb 06,271.61,314.05,315.95,269.83,450.37M,-13.52%
Jan 06,314.07,263.09,318.67,263.09,520.41M,19.41%
Dec 05,263.02,238.65,266.38,238.63,441.99M,9.94%
Nov 05,239.23,221.7,248.72,218.65,383.62M,7.91%
Oct 05,221.69,234.17,236.17,209.11,378.09M,-5.33%
Sep 05,234.17,199.28,238.82,199.28,420.96M,17.53%
Aug 05,199.24,189.03,209.64,189.03,317.09M,5.43%
Jul 05,188.97,192.95,196.87,184.6,234.24M,-2.05%
Jun 05,192.93,178.64,197.45,175.04,317.43M,8.01%
May 05,178.63,173.89,180,162.27,292.63M,2.73%
Apr 05,173.89,195.16,196.05,170,299.27M,-10.90%
Mar 05,195.16,205.19,215.06,190.99,313.97M,-4.90%
Feb 05,205.21,188.8,206.95,181.22,304.92M,8.68%
Jan 05,188.82,205.01,205.01,187.82,278.62M,-7.90%
Dec 04,205.02,218.81,221.01,196.47,325.27M,-6.30%
Nov 04,218.81,212.06,227.92,202.26,373.86M,3.16%
Oct 04,212.1,208.51,216.8,197.94,355.05M,1.61%
Sep 04,208.74,194.43,209.37,186.53,250.40M,7.36%
Aug 04,194.43,179.17,197.71,172.85,257.99M,8.54%
Jul 04,179.13,177.6,189.8,168.11,264.47M,0.88%
Jun 04,177.57,183.58,185.98,164.71,271.14M,-3.27%
May 04,183.58,168.05,186.91,157.26,338.56M,9.27%
Apr 04,168.01,213.81,216.78,166.51,394.03M,-21.42%
Mar 04,213.81,201.92,215.85,193.18,396.47M,5.98%
Feb 04,201.75,193.25,213.25,188.15,329.30M,4.28%
Jan 04,193.47,219.52,228.84,187.71,419.51M,-11.87%
Dec 03,219.52,220.31,226.29,204.13,387.08M,-0.30%
Nov 03,220.18,197.52,220.55,189.69,334.40M,11.48%
Oct 03,197.51,182.75,201.84,176.5,348.28M,8.07%
Sep 03,182.76,182.78,196.83,178.8,338.74M,0.03%
Aug 03,182.7,162.78,186.39,160.22,293.39M,12.24%
Jul 03,162.77,158.32,170.59,147.87,299.05M,2.84%
Jun 03,158.28,148.24,166.43,146.27,282.53M,6.69%
May 03,148.35,130.71,153.5,130.71,298.17M,13.51%
Apr 03,130.69,133.53,139.02,125.45,268.24M,-2.12%
Mar 03,133.52,142.76,142.76,123.62,309.32M,-6.51%
Feb 03,142.82,153.02,159.51,138.28,339.51M,-6.71%
Jan 03,153.1,152.71,164.3,144.54,385.45M,0.26%
Dec 02,152.7,127.27,158.22,124.88,375.00M,19.98%
Nov 02,127.27,128.09,143.06,123.62,247.77M,-0.31%
Oct 02,127.67,140.27,140.27,118.72,337.43M,-9.08%
Sep 02,140.42,141.29,155.58,135.44,366.50M,-0.37%
Aug 02,140.94,122.35,142.6,118.54,296.21M,14.89%
Jul 02,122.67,145.85,158.84,110.35,559.02M,-15.87%
Jun 02,145.81,172.38,182.42,145.11,420.28M,-15.42%
